_id,callingstationid,created_at,created_date,rss
5b056b50ea6ee3062a1096fa,94:d7:71:c0:a1:97,1527101533,2018-05-23T13:22:13.000Z,-92
5b056b50ea6ee3062a1096fb,bc:d1:1f:16:db:6c,1527101568,2018-05-23T13:22:48.000Z,-83
5b056b50ea6ee3062a1096fc,00:6f:64:90:88:73,1527101575,2018-05-23T13:22:55.000Z,-84
5b056b50ea6ee3062a1096fd,bc:d1:d3:c9:59:53,1527101581,2018-05-23T13:23:01.000Z,-87
5b056b50ea6ee3062a1096fe,e4:5d:75:e4:72:bf,1527101585,2018-05-23T13:23:05.000Z,-77
5b056c28ea6ee3062a109e1d,00:6f:64:90:88:73,1527101698,2018-05-23T13:24:58.000Z,-92
5b056c28ea6ee3062a109e1e,bc:d1:d3:c9:59:53,1527101701,2018-05-23T13:25:01.000Z,-85
5b056c28ea6ee3062a109e1f,c0:11:73:dc:30:8a,1527101708,2018-05-23T13:25:08.000Z,-68
5b056c28ea6ee3062a109e20,10:07:b6:07:20:dc,1527101710,2018-05-23T13:25:10.000Z,-77
5b056c28ea6ee3062a109e21,e4:5d:75:07:d6:d0,1527101712,2018-05-23T13:25:12.000Z,-70
5b056c28ea6ee3062a109e22,a8:96:75:d8:55:75,1527101713,2018-05-23T13:25:13.000Z,-77
5b056c28ea6ee3062a109e23,a8:96:75:f8:e1:ca,1527101713,2018-05-23T13:25:13.000Z,-82
5b056c28ea6ee3062a109e24,a8:96:75:5c:1f:2c,1527101713,2018-05-23T13:25:13.000Z,-75
5b056c28ea6ee3062a109e25,bc:d1:1f:16:db:6c,1527101717,2018-05-23T13:25:17.000Z,-86
5b056c28ea6ee3062a109e26,da:a1:19:f2:62:19,1527101738,2018-05-23T13:25:38.000Z,-78
5b056c28ea6ee3062a109e27,a8:96:75:d8:c1:aa,1527101760,2018-05-23T13:26:00.000Z,-92
5b056c28ea6ee3062a109e28,a8:96:75:7a:e2:b8,1527101760,2018-05-23T13:26:00.000Z,-79
5b056c28ea6ee3062a109e29,a8:96:75:59:cc:3a,1527101762,2018-05-23T13:26:02.000Z,-86
5b056c28ea6ee3062a109e2a,da:a1:19:fc:40:f4,1527101765,2018-05-23T13:26:05.000Z,-86
5b056c28ea6ee3062a109e2b,a8:96:75:d8:53:18,1527101767,2018-05-23T13:26:07.000Z,-87
5b056c28ea6ee3062a109e2c,a8:96:75:48:d6:9b,1527101767,2018-05-23T13:26:07.000Z,-77
5b056c28ea6ee3062a109e2d,a8:96:75:b1:76:a9,1527101791,2018-05-23T13:26:31.000Z,-80
5b056c28ea6ee3062a109e2e,a8:96:75:17:dc:d8,1527101791,2018-05-23T13:26:31.000Z,-82
5b056c28ea6ee3062a109e2f,da:a1:19:6c:d4:64,1527101800,2018-05-23T13:26:40.000Z,-85
5b056d00ea6ee3062b12917c,58:7a:6a:05:88:f7,1527101923,2018-05-23T13:28:43.000Z,-84
5b056d00ea6ee3062b12917d,da:a1:19:a8:c9:02,1527101925,2018-05-23T13:28:45.000Z,-89
5b056d00ea6ee3062b12917e,da:a1:19:22:9d:88,1527101927,2018-05-23T13:28:47.000Z,-93
5b056d00ea6ee3062b12917f,e4:5d:75:07:d6:d0,1527101942,2018-05-23T13:29:02.000Z,-79
5b056d00ea6ee3062b129180,10:07:b6:07:20:dc,1527101952,2018-05-23T13:29:12.000Z,-75
5b056d00ea6ee3062b129181,a8:96:75:19:cb:eb,1527101956,2018-05-23T13:29:16.000Z,-94
5b056d00ea6ee3062b129182,5c:f7:c3:6a:36:cb,1527102003,2018-05-23T13:30:03.000Z,-108
5b056dd8ea6ee3062b1296e7,ec:01:ee:f3:7b:cf,1527102161,2018-05-23T13:32:41.000Z,-87
5b056dd8ea6ee3062b1296e8,00:6f:64:90:88:73,1527102170,2018-05-23T13:32:50.000Z,-82
5b056dd8ea6ee3062b1296e9,10:07:b6:07:20:dc,1527102181,2018-05-23T13:33:01.000Z,-80
5b056dd8ea6ee3062b1296ea,98:6f:60:89:9e:4e,1527102202,2018-05-23T13:33:22.000Z,-82
5b056dd8ea6ee3062b1296eb,70:8b:cd:36:e0:1d,1527102205,2018-05-23T13:33:25.000Z,-104
5b056dd8ea6ee3062b1296ec,e4:5d:75:07:d6:d0,1527102255,2018-05-23T13:34:15.000Z,-85
5b056eb0ea6ee3062b12a04f,d0:f8:8c:94:be:c5,1527102376,2018-05-23T13:36:16.000Z,-74
5b056eb0ea6ee3062b12a050,00:6f:64:90:88:73,1527102382,2018-05-23T13:36:22.000Z,-83
5b056eb0ea6ee3062b12a051,10:07:b6:07:20:dc,1527102439,2018-05-23T13:37:19.000Z,-72
5b056f88ea6ee3062a10b2b8,10:07:b6:07:20:dc,1527102559,2018-05-23T13:39:19.000Z,-75
5b056f88ea6ee3062a10b2b9,d0:f8:8c:94:be:c5,1527102573,2018-05-23T13:39:33.000Z,-79
5b056f88ea6ee3062a10b2ba,60:8e:08:d6:cd:63,1527102597,2018-05-23T13:39:57.000Z,-81
5b056f88ea6ee3062a10b2bb,5c:f7:c3:6a:36:cb,1527102604,2018-05-23T13:40:04.000Z,-88
5b056f88ea6ee3062a10b2bc,da:a1:19:69:1b:cf,1527102662,2018-05-23T13:41:02.000Z,-86
5b056f88ea6ee3062a10b2bd,da:a1:19:4b:47:32,1527102674,2018-05-23T13:41:14.000Z,-87
5b056f88ea6ee3062a10b2be,da:a1:19:e3:df:ca,1527102675,2018-05-23T13:41:15.000Z,-97
5b065c3e83c8f4066c13f144,e8:9e:b4:16:47:ab,1527163140,2018-05-24T06:29:00.000Z,-85
5b065c3e83c8f4066c13f145,44:6d:57:da:a6:0f,1527163140,2018-05-24T06:29:00.000Z,-67
5b065c3e83c8f4066c13f146,dc:1a:c5:46:8d:51,1527163151,2018-05-24T06:29:11.000Z,-77
5b065c3e83c8f4066c13f147,4c:18:9a:9d:14:40,1527163161,2018-05-24T06:29:21.000Z,-88
5b065c3e83c8f4066c13f148,3c:91:57:ae:54:86,1527163166,2018-05-24T06:29:26.000Z,-92
5b065c3e83c8f4066c13f149,64:db:43:a9:a8:07,1527163182,2018-05-24T06:29:42.000Z,-78
5b065c3e83c8f4066c13f14a,4c:18:9a:9b:14:38,1527163193,2018-05-24T06:29:53.000Z,-90
5b065c3e83c8f4066c13f14b,da:a1:19:ae:c1:cb,1527163198,2018-05-24T06:29:58.000Z,-92
5b065c3e83c8f4066c13f14c,da:a1:19:3b:b6:6a,1527163212,2018-05-24T06:30:12.000Z,-91
5b065c3e83c8f4066c13f14d,54:b8:02:23:0d:15,1527163215,2018-05-24T06:30:15.000Z,-81
5b065c3e83c8f4066c13f14e,da:a1:19:8c:3e:f2,1527163217,2018-05-24T06:30:17.000Z,-87
5b065c3e83c8f4066c13f14f,da:a1:19:21:9c:50,1527163222,2018-05-24T06:30:22.000Z,-89
5b065c3e83c8f4066c13f150,7c:78:7e:d4:ab:a0,1527163254,2018-05-24T06:30:54.000Z,-88
5b065c3e83c8f4066c13f151,e8:9e:b4:16:03:b5,1527163255,2018-05-24T06:30:55.000Z,-89
5b065c3e83c8f4066c13f152,ec:df:3a:1f:6f:be,1527163269,2018-05-24T06:31:09.000Z,-82
5b065d1683c8f4066c13f617,52:e3:83:da:00:07,1527163387,2018-05-24T06:33:07.000Z,-88
5b065d1683c8f4066c13f618,4c:18:9a:9d:14:40,1527163389,2018-05-24T06:33:09.000Z,-91
5b065d1683c8f4066c13f619,da:a1:19:44:88:05,1527163402,2018-05-24T06:33:22.000Z,-79
5b065d1683c8f4066c13f61a,90:e7:c4:53:17:67,1527163403,2018-05-24T06:33:23.000Z,-89
5b065d1683c8f4066c13f61b,da:a1:19:36:a0:a9,1527163405,2018-05-24T06:33:25.000Z,-76
5b065d1683c8f4066c13f61c,3c:91:57:ae:54:86,1527163407,2018-05-24T06:33:27.000Z,-92
5b065d1683c8f4066c13f61d,e8:9e:b4:16:03:b5,1527163435,2018-05-24T06:33:55.000Z,-89
5b065d1683c8f4066c13f61e,da:a1:19:42:3c:b9,1527163439,2018-05-24T06:33:59.000Z,-79
5b065d1683c8f4066c13f61f,e8:9e:b4:16:47:ab,1527163440,2018-05-24T06:34:00.000Z,-80
5b065d1683c8f4066c13f620,da:a1:19:6c:1e:d2,1527163460,2018-05-24T06:34:20.000Z,-76
5b065d1683c8f4066c13f621,64:db:43:a9:a8:07,1527163461,2018-05-24T06:34:21.000Z,-83
5b065d1683c8f4066c13f622,da:a1:19:fc:77:2b,1527163471,2018-05-24T06:34:31.000Z,-70
5b065d1683c8f4066c13f623,44:6d:57:da:a6:0f,1527163472,2018-05-24T06:34:32.000Z,-71
5b065d1683c8f4066c13f624,ec:df:3a:1f:6f:be,1527163481,2018-05-24T06:34:41.000Z,-72
5b065d1683c8f4066c13f625,ce:f0:1c:12:f6:7a,1527163484,2018-05-24T06:34:44.000Z,-90
5b065d1683c8f4066c13f626,4c:18:9a:9b:14:38,1527163487,2018-05-24T06:34:47.000Z,-89
5b065d1683c8f4066c13f627,dc:1a:c5:46:8d:51,1527163490,2018-05-24T06:34:50.000Z,-73
5b065d1683c8f4066c13f628,da:a1:19:bf:71:ee,1527163491,2018-05-24T06:34:51.000Z,-82
5b065dee83c8f4066c13fbc3,e8:9e:b4:16:47:ab,1527163620,2018-05-24T06:37:00.000Z,-81
5b065dee83c8f4066c13fbc4,b2:40:52:a7:34:c8,1527163627,2018-05-24T06:37:07.000Z,-88
5b065dee83c8f4066c13fbc5,7c:78:7e:6c:3d:9f,1527163636,2018-05-24T06:37:16.000Z,-91
5b065dee83c8f4066c13fbc6,ac:c3:3a:dd:b8:fc,1527163638,2018-05-24T06:37:18.000Z,-83
5b065dee83c8f4066c13fbc7,3c:91:57:ae:54:86,1527163655,2018-05-24T06:37:35.000Z,-88
5b065dee83c8f4066c13fbc8,4c:18:9a:9b:14:38,1527163702,2018-05-24T06:38:22.000Z,-86
5b065ec683c8f4066e6cca15,dc:1a:c5:46:8d:51,1527163826,2018-05-24T06:40:26.000Z,-84
5b065ec683c8f4066e6cca16,ec:df:3a:1f:6f:be,1527163846,2018-05-24T06:40:46.000Z,-76
5b065ec683c8f4066e6cca17,da:a1:19:f0:b4:2b,1527163852,2018-05-24T06:40:52.000Z,-89
5b065ec683c8f4066e6cca18,4c:18:9a:9b:14:38,1527163852,2018-05-24T06:40:52.000Z,-89
5b065ec683c8f4066e6cca19,e8:9e:b4:16:47:ab,1527163860,2018-05-24T06:41:00.000Z,-87
5b065ec683c8f4066e6cca1a,ac:c3:3a:dd:b8:fc,1527163879,2018-05-24T06:41:19.000Z,-86
5b065ec683c8f4066e6cca1b,4e:ac:f1:3f:f4:15,1527163879,2018-05-24T06:41:19.000Z,-91
5b065ec683c8f4066e6cca1c,90:e7:c4:53:17:67,1527163886,2018-05-24T06:41:26.000Z,-83
5b065ec683c8f4066e6cca1d,38:a4:ed:ed:99:af,1527163897,2018-05-24T06:41:37.000Z,-94
5b065ec683c8f4066e6cca1e,da:a1:19:e4:5f:dc,1527163902,2018-05-24T06:41:42.000Z,-83
5b065ec683c8f4066e6cca1f,da:a1:19:90:0b:bf,1527163902,2018-05-24T06:41:42.000Z,-86
5b065f9e83c8f4066c140553,da:a1:19:87:39:ed,1527164037,2018-05-24T06:43:57.000Z,-85
5b065f9e83c8f4066c140554,e8:9e:b4:16:47:ab,1527164040,2018-05-24T06:44:00.000Z,-84
5b065f9e83c8f4066c140555,e8:9e:b4:16:03:b5,1527164041,2018-05-24T06:44:01.000Z,-92
5b065f9e83c8f4066c140556,7e:59:8f:04:a4:54,1527164045,2018-05-24T06:44:05.000Z,-90
5b065f9e83c8f4066c140557,da:a1:19:d1:5f:dc,1527164064,2018-05-24T06:44:24.000Z,-86
5b065f9e83c8f4066c140558,5e:27:80:00:2c:6f,1527164068,2018-05-24T06:44:28.000Z,-92
5b065f9e83c8f4066c140559,ec:df:3a:1f:6f:be,1527164086,2018-05-24T06:44:46.000Z,-70
5b065f9e83c8f4066c14055a,ac:c3:3a:dd:b8:fc,1527164120,2018-05-24T06:45:20.000Z,-85
5b065f9e83c8f4066c14055b,90:e7:c4:53:17:67,1527164127,2018-05-24T06:45:27.000Z,-79
5b065f9e83c8f4066c14055c,4c:18:9a:9d:14:40,1527164130,2018-05-24T06:45:30.000Z,-89
5b065f9e83c8f4066c14055d,00:6f:64:d4:8b:b4,1527164136,2018-05-24T06:45:36.000Z,-83
5b06607683c8f4066e6cd538,dc:1a:c5:46:8d:51,1527164266,2018-05-24T06:47:46.000Z,-85
5b06607683c8f4066e6cd539,e8:9e:b4:16:47:ab,1527164280,2018-05-24T06:48:00.000Z,-85
5b06607683c8f4066e6cd53a,e8:9e:b4:16:03:b5,1527164281,2018-05-24T06:48:01.000Z,-89
5b06607683c8f4066e6cd53b,ac:c3:3a:dd:b8:fc,1527164291,2018-05-24T06:48:11.000Z,-80
5b06607683c8f4066e6cd53c,5e:27:80:00:2c:6f,1527164296,2018-05-24T06:48:16.000Z,-90
5b06607683c8f4066e6cd53d,ec:df:3a:1f:6f:be,1527164326,2018-05-24T06:48:46.000Z,-65
5b06607683c8f4066e6cd53e,4c:18:9a:9d:14:40,1527164345,2018-05-24T06:49:05.000Z,-88
5b06607683c8f4066e6cd53f,00:6f:64:d4:8b:b4,1527164345,2018-05-24T06:49:05.000Z,-78
5b06614f83c8f4066e6cdabf,4c:18:9a:9b:14:38,1527164491,2018-05-24T06:51:31.000Z,-89
5b06614f83c8f4066e6cdac0,3c:91:57:ae:54:86,1527164499,2018-05-24T06:51:39.000Z,-91
5b06614f83c8f4066e6cdac1,00:6f:64:d4:8b:b4,1527164503,2018-05-24T06:51:43.000Z,-82
5b06614f83c8f4066e6cdac2,dc:1a:c5:46:8d:51,1527164506,2018-05-24T06:51:46.000Z,-76
5b06614f83c8f4066e6cdac3,e8:9e:b4:16:47:ab,1527164520,2018-05-24T06:52:00.000Z,-81
5b06614f83c8f4066e6cdac4,da:a1:19:27:a2:56,1527164520,2018-05-24T06:52:00.000Z,-87
5b06614f83c8f4066e6cdac5,e8:9e:b4:16:03:b5,1527164522,2018-05-24T06:52:02.000Z,-91
5b06614f83c8f4066e6cdac6,ac:c3:3a:dd:b8:fc,1527164534,2018-05-24T06:52:14.000Z,-81
5b06614f83c8f4066e6cdac7,4c:18:9a:9d:14:40,1527164545,2018-05-24T06:52:25.000Z,-94
5b06614f83c8f4066e6cdac8,7c:78:7e:ef:42:66,1527164547,2018-05-24T06:52:27.000Z,-82
5b06614f83c8f4066e6cdac9,ec:df:3a:1f:6f:be,1527164567,2018-05-24T06:52:47.000Z,-78
5b06614f83c8f4066e6cdaca,54:b8:02:78:8e:54,1527164575,2018-05-24T06:52:55.000Z,-87
5b06614f83c8f4066e6cdacb,54:b8:02:af:83:d7,1527164582,2018-05-24T06:53:02.000Z,-82
5b06622783c8f4066e6ce2d7,ec:df:3a:1f:6f:be,1527164687,2018-05-24T06:54:47.000Z,-71
5b06622783c8f4066e6ce2d8,da:a1:19:51:5d:f3,1527164691,2018-05-24T06:54:51.000Z,-83
5b06622783c8f4066e6ce2d9,00:6f:64:d4:8b:b4,1527164691,2018-05-24T06:54:51.000Z,-78
5b06622783c8f4066e6ce2da,54:b8:02:af:83:d7,1527164696,2018-05-24T06:54:56.000Z,-84
5b06622783c8f4066e6ce2db,e8:9e:b4:16:47:ab,1527164700,2018-05-24T06:55:00.000Z,-83
5b06622783c8f4066e6ce2dc,c4:42:02:11:ea:f5,1527164709,2018-05-24T06:55:09.000Z,-84
5b06622783c8f4066e6ce2dd,da:a1:19:c2:3d:28,1527164717,2018-05-24T06:55:17.000Z,-82
5b06622783c8f4066e6ce2de,3c:91:57:ae:54:86,1527164739,2018-05-24T06:55:39.000Z,-87
5b06622783c8f4066e6ce2df,e8:9e:b4:16:03:b5,1527164762,2018-05-24T06:56:02.000Z,-88
5b06622783c8f4066e6ce2e0,da:a1:19:fe:79:2d,1527164770,2018-05-24T06:56:10.000Z,-85
5b06622783c8f4066e6ce2e1,ac:c3:3a:dd:b8:fc,1527164787,2018-05-24T06:56:27.000Z,-80
5b06622783c8f4066e6ce2e2,4c:18:9a:9b:14:38,1527164794,2018-05-24T06:56:34.000Z,-87
5b06622783c8f4066e6ce2e3,dc:1a:c5:46:8d:51,1527164797,2018-05-24T06:56:37.000Z,-71
5b0662ff83c8f4066c141c9e,ec:df:3a:1f:6f:be,1527164922,2018-05-24T06:58:42.000Z,-75
5b0662ff83c8f4066c141c9f,e8:9e:b4:16:47:ab,1527164940,2018-05-24T06:59:00.000Z,-89
5b0662ff83c8f4066c141ca0,da:a1:19:54:cf:ba,1527164942,2018-05-24T06:59:02.000Z,-92
5b0662ff83c8f4066c141ca1,e8:9e:b4:16:03:b5,1527164942,2018-05-24T06:59:02.000Z,-88
5b0662ff83c8f4066c141ca2,da:a1:19:70:b4:9f,1527164990,2018-05-24T06:59:50.000Z,-88
5b0662ff83c8f4066c141ca3,da:a1:19:82:d4:09,1527164995,2018-05-24T06:59:55.000Z,-85
5b0662ff83c8f4066c141ca4,00:6f:64:d4:8b:b4,1527164999,2018-05-24T06:59:59.000Z,-81
5b0663d783c8f4066e6cec0d,38:a4:ed:ed:99:af,1527165112,2018-05-24T07:01:52.000Z,-92
5b0663d783c8f4066e6cec0e,e8:9e:b4:16:47:ab,1527165120,2018-05-24T07:02:00.000Z,-87
5b0663d783c8f4066e6cec0f,e8:9e:b4:16:03:b5,1527165122,2018-05-24T07:02:02.000Z,-90
5b0663d783c8f4066e6cec10,dc:1a:c5:46:8d:51,1527165146,2018-05-24T07:02:26.000Z,-86
5b0663d783c8f4066e6cec11,ac:c3:3a:dd:b8:fc,1527165150,2018-05-24T07:02:30.000Z,-90
5b0663d783c8f4066e6cec12,dc:1a:c5:28:1e:4b,1527165150,2018-05-24T07:02:30.000Z,-91
5b0663d783c8f4066e6cec13,ec:df:3a:1f:6f:be,1527165170,2018-05-24T07:02:50.000Z,-73
5b0663d783c8f4066e6cec14,da:a1:19:14:8f:7a,1527165181,2018-05-24T07:03:01.000Z,-85
5b0663d783c8f4066e6cec15,00:6f:64:d4:8b:b4,1527165187,2018-05-24T07:03:07.000Z,-81
5b0664af83c8f4066e6cf13e,04:56:04:b9:92:04,1527165316,2018-05-24T07:05:16.000Z,-85
5b0664af83c8f4066e6cf13f,e8:9e:b4:16:03:b5,1527165329,2018-05-24T07:05:29.000Z,-88
5b0664af83c8f4066e6cf140,a6:14:3e:2e:be:40,1527165337,2018-05-24T07:05:37.000Z,-88
5b0664af83c8f4066e6cf141,e8:9e:b4:16:47:ab,1527165341,2018-05-24T07:05:41.000Z,-86
5b0664af83c8f4066e6cf142,f2:8f:fb:c1:88:66,1527165356,2018-05-24T07:05:56.000Z,-92
5b0664af83c8f4066e6cf143,ac:c3:3a:dd:b8:fc,1527165391,2018-05-24T07:06:31.000Z,-87
5b0664af83c8f4066e6cf144,00:6f:64:d4:8b:b4,1527165404,2018-05-24T07:06:44.000Z,-80
5b0664af83c8f4066e6cf145,ec:df:3a:1f:6f:be,1527165419,2018-05-24T07:06:59.000Z,-68
5b0664af83c8f4066e6cf146,00:08:22:da:d9:fb,1527165427,2018-05-24T07:07:07.000Z,-88
5b0664af83c8f4066e6cf147,dc:1a:c5:46:8d:51,1527165442,2018-05-24T07:07:22.000Z,-84
5b0664af83c8f4066e6cf148,4c:18:9a:9b:14:38,1527165444,2018-05-24T07:07:24.000Z,-87
5b06658783c8f4066e6cf8b7,e8:9e:b4:16:47:ab,1527165580,2018-05-24T07:09:40.000Z,-85
5b06658783c8f4066e6cf8b8,60:8e:08:c3:92:58,1527165633,2018-05-24T07:10:33.000Z,-81
5b06658783c8f4066e6cf8b9,ac:c3:3a:dd:b8:fc,1527165634,2018-05-24T07:10:34.000Z,-83
5b06658783c8f4066e6cf8ba,ec:df:3a:1f:6f:be,1527165659,2018-05-24T07:10:59.000Z,-65
5b06665f83c8f4066c14310a,7c:78:7e:cd:07:b4,1527165743,2018-05-24T07:12:23.000Z,-79
5b06665f83c8f4066c14310b,e8:9e:b4:16:03:b5,1527165749,2018-05-24T07:12:29.000Z,-87
5b06665f83c8f4066c14310c,ac:c3:3a:dd:b8:fc,1527165755,2018-05-24T07:12:35.000Z,-82
5b06665f83c8f4066c14310d,dc:1a:c5:28:1e:4b,1527165758,2018-05-24T07:12:38.000Z,-79
5b06665f83c8f4066c14310e,32:43:76:d8:80:37,1527165759,2018-05-24T07:12:39.000Z,-74
5b06665f83c8f4066c14310f,e8:9e:b4:16:47:ab,1527165761,2018-05-24T07:12:41.000Z,-84
5b06665f83c8f4066c143110,ac:c3:3a:7f:0c:b0,1527165771,2018-05-24T07:12:51.000Z,-85
5b06665f83c8f4066c143111,da:a1:19:80:4e:f4,1527165780,2018-05-24T07:13:00.000Z,-88
5b06665f83c8f4066c143112,ec:df:3a:1f:6f:be,1527165780,2018-05-24T07:13:00.000Z,-73
5b06665f83c8f4066c143113,da:a1:19:6f:ea:d5,1527165781,2018-05-24T07:13:01.000Z,-85
5b06665f83c8f4066c143114,da:a1:19:3a:85:04,1527165782,2018-05-24T07:13:02.000Z,-90
5b06665f83c8f4066c143115,4c:18:9a:9b:14:38,1527165783,2018-05-24T07:13:03.000Z,-88
5b06665f83c8f4066c143116,dc:6d:cd:e7:d9:e6,1527165785,2018-05-24T07:13:05.000Z,-90
5b06665f83c8f4066c143117,6a:42:7e:b3:68:cf,1527165797,2018-05-24T07:13:17.000Z,-71
5b06665f83c8f4066c143118,36:15:77:9b:5f:4b,1527165798,2018-05-24T07:13:18.000Z,-75
5b06665f83c8f4066c143119,26:1b:fe:b8:07:ad,1527165800,2018-05-24T07:13:20.000Z,-75
5b06665f83c8f4066c14311a,da:a1:19:d7:1b:06,1527165814,2018-05-24T07:13:34.000Z,-83
5b06665f83c8f4066c14311b,bc:2f:3d:21:45:e4,1527165818,2018-05-24T07:13:38.000Z,-81
5b06665f83c8f4066c14311c,bc:d1:1f:d8:cb:a2,1527165818,2018-05-24T07:13:38.000Z,-78
5b06665f83c8f4066c14311d,60:8e:08:c3:92:58,1527165824,2018-05-24T07:13:44.000Z,-83
5b06665f83c8f4066c14311e,da:a1:19:93:67:e8,1527165829,2018-05-24T07:13:49.000Z,-90
5b06665f83c8f4066c14311f,ac:c3:3a:03:6f:22,1527165829,2018-05-24T07:13:49.000Z,-89
5b06665f83c8f4066c143120,da:a1:19:71:b5:a0,1527165843,2018-05-24T07:14:03.000Z,-91
5b06665f83c8f4066c143121,da:a1:19:a9:5b:0f,1527165844,2018-05-24T07:14:04.000Z,-83
5b06665f83c8f4066c143122,da:a1:19:a3:f0:9a,1527165849,2018-05-24T07:14:09.000Z,-83
5b06665f83c8f4066c143123,54:b8:02:c0:44:47,1527165853,2018-05-24T07:14:13.000Z,-72
5b06665f83c8f4066c143124,cc:c3:ea:8c:2a:11,1527165869,2018-05-24T07:14:29.000Z,-89
5b06673783c8f4066c143802,26:1b:fe:b8:07:ad,1527165976,2018-05-24T07:16:16.000Z,-86
5b06673783c8f4066c143803,7e:65:85:c7:02:fd,1527165978,2018-05-24T07:16:18.000Z,-90
5b06673783c8f4066c143804,72:d5:5c:8b:12:56,1527165983,2018-05-24T07:16:23.000Z,-86
5b06673783c8f4066c143805,e8:9e:b4:16:03:b5,1527165989,2018-05-24T07:16:29.000Z,-88
5b06673783c8f4066c143806,dc:1a:c5:46:8d:51,1527165995,2018-05-24T07:16:35.000Z,-86
5b06673783c8f4066c143807,ac:c3:3a:dd:b8:fc,1527165996,2018-05-24T07:16:36.000Z,-80
5b06673783c8f4066c143808,e8:9e:b4:16:47:ab,1527166001,2018-05-24T07:16:41.000Z,-82
5b06673783c8f4066c143809,5c:51:88:66:1b:49,1527166011,2018-05-24T07:16:51.000Z,-86
5b06673783c8f4066c14380a,ec:df:3a:1f:6f:be,1527166020,2018-05-24T07:17:00.000Z,-77
5b06673783c8f4066c14380b,bc:2f:3d:21:45:e4,1527166025,2018-05-24T07:17:05.000Z,-86
5b06673783c8f4066c14380c,4c:18:9a:a4:91:16,1527166028,2018-05-24T07:17:08.000Z,-91
5b06673783c8f4066c14380d,00:6f:64:d4:8b:b4,1527166043,2018-05-24T07:17:23.000Z,-83
5b06673783c8f4066c14380e,7c:78:7e:cd:07:b4,1527166043,2018-05-24T07:17:23.000Z,-83
5b06673783c8f4066c14380f,16:2e:44:3a:d7:92,1527166062,2018-05-24T07:17:42.000Z,-90
5b06680f83c8f4066e6d077d,e8:9e:b4:16:03:b5,1527166169,2018-05-24T07:19:29.000Z,-91
5b06680f83c8f4066e6d077e,e8:9e:b4:16:47:ab,1527166181,2018-05-24T07:19:41.000Z,-82
5b06680f83c8f4066e6d077f,dc:1a:c5:28:1e:4b,1527166182,2018-05-24T07:19:42.000Z,-86
5b06680f83c8f4066e6d0780,6e:e0:eb:f8:2b:f6,1527166200,2018-05-24T07:20:00.000Z,-89
5b06680f83c8f4066e6d0781,c6:61:27:e0:a6:98,1527166213,2018-05-24T07:20:13.000Z,-81
5b06680f83c8f4066e6d0782,dc:1a:c5:46:8d:51,1527166216,2018-05-24T07:20:16.000Z,-85
5b06680f83c8f4066e6d0783,ca:be:09:e1:9b:f5,1527166217,2018-05-24T07:20:17.000Z,-89
5b06680f83c8f4066e6d0784,f6:b1:b3:65:4b:d9,1527166221,2018-05-24T07:20:21.000Z,-88
5b06680f83c8f4066e6d0785,82:1f:a2:a3:06:a0,1527166224,2018-05-24T07:20:24.000Z,-87
5b06680f83c8f4066e6d0786,ac:c3:3a:dd:b8:fc,1527166237,2018-05-24T07:20:37.000Z,-90
5b06680f83c8f4066e6d0787,34:78:d7:79:8a:51,1527166251,2018-05-24T07:20:51.000Z,-71
5b06680f83c8f4066e6d0788,ec:df:3a:1f:6f:be,1527166261,2018-05-24T07:21:01.000Z,-73
5b06680f83c8f4066e6d0789,fa:fd:70:07:53:e8,1527166289,2018-05-24T07:21:29.000Z,-85
5b0668e783c8f4066e6d0e91,ce:3a:c7:54:c9:68,1527166386,2018-05-24T07:23:06.000Z,-62
5b0668e783c8f4066e6d0e92,ec:df:3a:1f:6f:be,1527166394,2018-05-24T07:23:14.000Z,-72
5b0668e783c8f4066e6d0e93,ac:c3:3a:7f:0c:b0,1527166408,2018-05-24T07:23:28.000Z,-86
5b0668e783c8f4066e6d0e94,e8:9e:b4:16:47:ab,1527166421,2018-05-24T07:23:41.000Z,-85
5b0668e783c8f4066e6d0e95,c8:f2:30:e7:3d:6e,1527166429,2018-05-24T07:23:49.000Z,-86
5b0668e783c8f4066e6d0e96,82:db:24:83:87:8e,1527166431,2018-05-24T07:23:51.000Z,-62
5b0668e783c8f4066e6d0e97,da:a1:19:19:03:7a,1527166434,2018-05-24T07:23:54.000Z,-90
5b0668e783c8f4066e6d0e98,4c:18:9a:a4:91:16,1527166439,2018-05-24T07:23:59.000Z,-83
5b0668e783c8f4066e6d0e99,da:a1:19:b5:67:52,1527166441,2018-05-24T07:24:01.000Z,-90
5b0668e783c8f4066e6d0e9a,5e:83:09:1f:e8:3f,1527166473,2018-05-24T07:24:33.000Z,-58
5b0668e783c8f4066e6d0e9b,22:4b:02:84:40:43,1527166473,2018-05-24T07:24:33.000Z,-76
5b0668e783c8f4066e6d0e9c,dc:1a:c5:46:8d:51,1527166475,2018-05-24T07:24:35.000Z,-83
5b0668e783c8f4066e6d0e9d,ac:c3:3a:dd:b8:fc,1527166480,2018-05-24T07:24:40.000Z,-86
5b0668e783c8f4066e6d0e9e,7c:78:7e:cd:07:b4,1527166484,2018-05-24T07:24:44.000Z,-85
5b0668e783c8f4066e6d0e9f,00:6f:64:d4:8b:b4,1527166503,2018-05-24T07:25:03.000Z,-80
